time,mag,place
2023-02-18T15:26:04.150Z,1,"16km W of Searles Valley, CA"
2023-02-18T15:24:18.860Z,0.4,"6km WSW of Anza, CA"
2023-02-18T15:23:56.250Z,-0.02,"5km WSW of Anza, CA"
2023-02-18T15:23:48.050Z,0.29,"6km WSW of Anza, CA"
2023-02-18T15:21:34.800Z,1.32,"94 km W of Adak, Alaska"
2023-02-18T15:10:02.954Z,2,"23 km NE of Valdez, Alaska"
2023-02-18T15:08:13.969Z,2.7,"94 km W of Adak, Alaska"
2023-02-18T15:00:55.186Z,1,"51 km S of Denali National Park, Alaska"
2023-02-18T14:57:30.455Z,0.7,"40 km E of Denali Park, Alaska"
2023-02-18T14:54:55.940Z,0.71,"7km W of Cobb, CA"
2023-02-18T14:54:28.320Z,0.61,"10km NW of The Geysers, CA"
2023-02-18T14:49:47.240Z,1.56,"20km SE of Bodfish, CA"
2023-02-18T14:47:06.368Z,1.1,"29 km S of Denali National Park, Alaska"
2023-02-18T14:45:21.509Z,2.7,"48 km S of Perryville, Alaska"
2023-02-18T14:45:12.167Z,4.4,"182 km SW of Vaini, Tonga"
2023-02-18T14:42:54.480Z,1.01,"2km S of San Ramon, CA"
2023-02-18T14:36:29.720Z,0.67,"93 km W of Adak, Alaska"
2023-02-18T14:30:11.120Z,1.17,"91 km W of Adak, Alaska"
2023-02-18T14:29:11.610Z,1.01,"30 km S of Morton, Washington"
2023-02-18T14:26:09.959Z,1.9,"95 km SW of Unalaska, Alaska"
2023-02-18T14:24:31.720Z,2.08,"4km NNW of Pinnacles, CA"
2023-02-18T14:17:28.809Z,0.68,"3 km NNE of Red Rock, Oklahoma"
2023-02-18T14:17:24.941Z,2.1,"58 km SSW of Whites City, New Mexico"
2023-02-18T14:16:07.390Z,1.55,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-18T14:09:53.503Z,1.2,"6 km SSW of Big Lake, Alaska"
2023-02-18T14:08:41.590Z,1.57,"93 km W of Adak, Alaska"
2023-02-18T14:07:43.180Z,4.7,central Mid-Atlantic Ridge
2023-02-18T13:59:43.647Z,0.9,"20 km W of Glacier View, Alaska"
2023-02-18T13:54:31.149Z,2,"37 km ESE of Akutan, Alaska"
2023-02-18T13:51:03.280Z,0.74,Utah
2023-02-18T13:49:57.920Z,1.3,"93 km W of Adak, Alaska"
2023-02-18T13:45:04.810Z,0.72,"9km WNW of Cobb, CA"
2023-02-18T13:42:34.788Z,0.9,"31 km ESE of Susitna North, Alaska"
2023-02-18T13:12:20.417Z,1.5,"49 km ENE of Lake Minchumina, Alaska"
2023-02-18T13:01:42.920Z,-0.11,"85 km NW of Karluk, Alaska"
2023-02-18T12:38:51.784Z,2.5,"62 km SSW of Adak, Alaska"
2023-02-18T12:32:08.910Z,2.88,Virgin Islands
2023-02-18T12:29:45.985Z,2.2,"64 km ESE of Yakutat, Alaska"
2023-02-18T12:22:40.860Z,0.95,"13km SE of Bodfish, CA"
2023-02-18T12:21:47.297Z,1.5,"55 km W of Cantwell, Alaska"
2023-02-18T12:15:43.970Z,-0.66,"64 km ENE of Pedro Bay, Alaska"
2023-02-18T12:06:21.390Z,1.92,"9 km ENE of Pāhala, Hawaii"
2023-02-18T12:00:25.371Z,3.8,"69 km SSE of Cantwell, Alaska"
2023-02-18T12:00:14.880Z,1.39,"93 km W of Adak, Alaska"
2023-02-18T12:00:06.880Z,1.57,"93 km W of Adak, Alaska"
2023-02-18T11:50:11.412Z,2.4,"86 km ENE of Ugashik, Alaska"
2023-02-18T11:45:45.277Z,1.1,"46 km WSW of Dawson City, Canada"
2023-02-18T11:38:42.863Z,4.4,Fiji region
2023-02-18T11:31:19.250Z,1.36,"16 km SE of Waynoka, Oklahoma"
2023-02-18T11:28:04.592Z,1.3,"60 km W of Cantwell, Alaska"
2023-02-18T11:27:48.010Z,1.94,"14km SE of Ocotillo Wells, CA"
2023-02-18T11:27:22.880Z,1.22,"12km NNE of Yucaipa, CA"
2023-02-18T11:24:02.215Z,1.9,"43 km WNW of Ninilchik, Alaska"
2023-02-18T11:17:49.584Z,4.1,Banda Sea
2023-02-18T11:17:14.350Z,1.5,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-18T11:14:01.780Z,1.47,"93 km W of Adak, Alaska"
2023-02-18T11:11:42.070Z,0.49,"83 km NNW of Karluk, Alaska"
2023-02-18T11:09:12.143Z,4.3,Fiji region
2023-02-18T11:05:48.958Z,2,"23 km S of Wells, Nevada"
2023-02-18T10:58:40.830Z,1.06,"20km E of Little Lake, CA"
2023-02-18T10:57:39.749Z,1.2,"9 km E of Skwentna, Alaska"
2023-02-18T10:54:21.320Z,2.01,"9km WNW of Fillmore, CA"
2023-02-18T10:54:08.413Z,2.3,Colorado
2023-02-18T10:33:52.210Z,2.1,"24km ESE of Julian, CA"
2023-02-18T10:33:48.540Z,1.55,"10km W of Big Bear Lake, CA"
2023-02-18T10:31:35.420Z,3.1,"57 km N of Suárez, Puerto Rico"
2023-02-18T10:31:15.070Z,2.48,"9 km ENE of Pāhala, Hawaii"
2023-02-18T10:25:22.130Z,3.12,"2 km WSW of Las Marias, Puerto Rico"
2023-02-18T10:21:15.774Z,1.2,"1 km NE of Big Lake, Alaska"
2023-02-18T10:19:22.569Z,2.4,"57 km SSW of Whites City, New Mexico"
2023-02-18T10:11:55.050Z,1.62,"2km S of San Ramon, CA"
2023-02-18T10:11:52.872Z,2.6,"8 km SSE of Valdez, Alaska"
2023-02-18T10:05:31.457Z,1.5,"23 km WNW of Cooper Landing, Alaska"
2023-02-18T09:56:55.480Z,1.11,"2km NNE of The Geysers, CA"
2023-02-18T09:50:54.855Z,1.9,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-18T09:45:07.132Z,2.4,"203 km WSW of Adak, Alaska"
2023-02-18T09:41:45.900Z,1.41,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-18T09:41:45.760Z,0.67,"8km NNW of Borrego Springs, CA"
2023-02-18T09:34:31.110Z,0.88,"12km ENE of Borrego Springs, CA"
2023-02-18T09:34:28.652Z,1.9,"92 km W of Adak, Alaska"
2023-02-18T09:29:25.040Z,0.44,Utah
2023-02-18T09:23:45.630Z,1.32,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-18T09:22:45.244Z,2,"93 km W of Adak, Alaska"
2023-02-18T09:18:49.670Z,1.29,"16km S of Arvin, CA"
2023-02-18T09:18:35.730Z,1.28,"93 km W of Adak, Alaska"
2023-02-18T09:11:29.310Z,0.98,"93 km W of Adak, Alaska"
2023-02-18T09:04:51.040Z,0.97,"93 km W of Adak, Alaska"
2023-02-18T09:03:01.140Z,0.62,"2km SSE of San Ramon, CA"
2023-02-18T09:02:54.296Z,5.3,Vanuatu
2023-02-18T09:01:32.500Z,1.21,"2km S of San Ramon, CA"
2023-02-18T08:57:59.020Z,0.7,"3km WSW of Colma, CA"
2023-02-18T08:54:07.929Z,1.81,"3 km SE of Meno, Oklahoma"
2023-02-18T08:54:04.100Z,0.59,"10km NW of The Geysers, CA"
2023-02-18T08:53:06.400Z,2.1,"10km WNW of The Geysers, CA"
2023-02-18T08:52:45.310Z,2.43,"6 km NE of Pāhala, Hawaii"
2023-02-18T08:49:39.640Z,2.1,"5 km NE of Pāhala, Hawaii"
2023-02-18T08:45:00.511Z,2.1,"93 km W of Adak, Alaska"
2023-02-18T08:38:00.310Z,1.25,"93 km W of Adak, Alaska"
2023-02-18T08:36:54.140Z,0.48,"97 km W of Adak, Alaska"
2023-02-18T08:35:29.390Z,0.4,"98 km W of Adak, Alaska"
2023-02-18T08:35:02.139Z,1.4,"Kenai Peninsula, Alaska"
2023-02-18T08:34:17.230Z,1.28,"93 km W of Adak, Alaska"
2023-02-18T08:31:02.090Z,1.17,"93 km W of Adak, Alaska"
2023-02-18T08:28:49.852Z,3.1,"93 km W of Adak, Alaska"
2023-02-18T08:28:03.781Z,2.2,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-18T08:25:26.308Z,2.7,"16 km NE of Kodiak, Alaska"
2023-02-18T08:25:13.540Z,0.79,"1km NNW of The Geysers, CA"
2023-02-18T08:24:12.334Z,5.2,"11 km E of Río Segundo, Costa Rica"
2023-02-18T08:18:45.929Z,1.4,"40 km E of Chase, Alaska"
2023-02-18T08:12:09.196Z,4.3,"172 km SW of Banda Aceh, Indonesia"
2023-02-18T08:04:36.710Z,0.54,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-18T08:02:07.133Z,2.1,"Kenai Peninsula, Alaska"
2023-02-18T07:54:23.536Z,0.6,"60 km NNE of Keeler, California"
2023-02-18T07:53:48.857Z,1.4,"13 km NNE of Tatitlek, Alaska"
2023-02-18T07:52:43.220Z,1.48,"10 km W of Clear Creek, Utah"
2023-02-18T07:49:00.410Z,1.05,"40km NE of Big Bear City, CA"
2023-02-18T07:44:14.900Z,0.92,"7km WNW of Desert Hot Springs, CA"
2023-02-18T07:39:18.592Z,4.2,"37 km S of Jurm, Afghanistan"
2023-02-18T07:38:01.980Z,2.42,"13 km E of Pāhala, Hawaii"
2023-02-18T07:37:06.206Z,1.4,Southern Alaska
2023-02-18T07:35:20.447Z,1.5,"21 km ENE of Nikiski, Alaska"
2023-02-18T07:34:36.380Z,0.59,"14km SE of Anza, CA"
2023-02-18T07:28:54.650Z,0.46,"8km NW of The Geysers, CA"
2023-02-18T07:25:12.158Z,1.3,"30 km W of Valdez, Alaska"
2023-02-18T07:24:42.480Z,0.56,"92 km W of Adak, Alaska"
2023-02-18T07:23:07.953Z,1.3,"69 km E of Denali Park, Alaska"
2023-02-18T07:22:19.648Z,4.3,"near the east coast of the Kamchatka Peninsula, Russia"
2023-02-18T07:21:29.264Z,1.9,"50 km ENE of Pedro Bay, Alaska"
2023-02-18T07:17:04.190Z,1.35,"91 km W of Adak, Alaska"
2023-02-18T07:08:14.912Z,1.7,"67 km WNW of Nikiski, Alaska"
2023-02-18T06:55:19.480Z,1.4,"46 km N of Valdez, Alaska"
2023-02-18T06:52:55.733Z,1.1,"51 km S of Cantwell, Alaska"
2023-02-18T06:52:28.577Z,1.5,Southern Alaska
2023-02-18T06:52:08.257Z,2.2,"83 km SE of False Pass, Alaska"
2023-02-18T06:51:37.500Z,1.47,"10 km SSW of Saint George, Utah"
2023-02-18T06:43:12.328Z,2.1,"57 km N of Chase, Alaska"
2023-02-18T06:42:27.979Z,0.8,"7 km WSW of North Pole, Alaska"
2023-02-18T06:40:48.006Z,1.9,"15 km N of Buffalo Soapstone, Alaska"
2023-02-18T06:40:42.150Z,-0.3,"84 km NW of Karluk, Alaska"
2023-02-18T06:38:03.510Z,0.7,"23 km ENE of Ashford, Washington"
2023-02-18T06:37:46.454Z,2,"56 km E of Port Alsworth, Alaska"
2023-02-18T06:36:52.291Z,4.8,Kermadec Islands region
2023-02-18T06:36:51.240Z,0.32,"22 km SSW of Mammoth, Wyoming"
2023-02-18T06:36:37.860Z,1.94000006,"13 km ESE of Pāhala, Hawaii"
2023-02-18T06:30:55.730Z,2.1,"97 km W of Adak, Alaska"
2023-02-18T06:30:13.710Z,1.82,"3 km SE of Meno, Oklahoma"
2023-02-18T06:28:48.220Z,0.54,"9km WNW of Cobb, CA"
2023-02-18T06:28:30.518Z,1.4,"47 km N of Valdez, Alaska"
2023-02-18T06:24:11.444Z,1.6,"49 km NNE of Chitina, Alaska"
2023-02-18T06:13:11.071Z,1.1,"62 km S of Cantwell, Alaska"
2023-02-18T06:08:32.830Z,0.79,"5km NW of The Geysers, CA"
2023-02-18T06:05:46.159Z,2.23,"3 km SE of Meno, Oklahoma"
2023-02-18T06:04:29.110Z,4.4,"23 km SW of Puerto Escondido, Mexico"
2023-02-18T06:00:07.010Z,2.58,"Island of Hawaii, Hawaii"
2023-02-18T05:48:52.825Z,1.7,"70 km ESE of Adak, Alaska"
2023-02-18T05:48:04.340Z,0.32,"92 km W of Adak, Alaska"
2023-02-18T05:39:21.260Z,1.12,"4km W of Cobb, CA"
2023-02-18T05:31:22.499Z,1.6,"51 km NW of Ninilchik, Alaska"
2023-02-18T05:26:04.931Z,4,"2 km NW of Ekinözü, Turkey"
2023-02-18T05:24:49.307Z,1.4,"38 km NNW of Valdez, Alaska"
2023-02-18T05:17:37.450Z,0.03,Alaska Peninsula
2023-02-18T05:16:29.052Z,2,"107 km E of Nikolski, Alaska"
2023-02-18T05:11:28.364Z,1.5,"53 km NNE of Chase, Alaska"
2023-02-18T05:09:30.540Z,0.72,"91 km W of Adak, Alaska"
2023-02-18T05:03:57.259Z,1.2,"14 km ESE of Clam Gulch, Alaska"
2023-02-18T05:01:01.094Z,2,"41 km SSW of King Cove, Alaska"
2023-02-18T05:00:30.960Z,1.2,"20 km ESE of Glacier View, Alaska"
2023-02-18T04:56:18.226Z,2,"35 km ESE of Pedro Bay, Alaska"
2023-02-18T04:51:54.618Z,4.5,"62 km SSE of Monte Patria, Chile"
2023-02-18T04:49:40.090Z,2.36,"14km N of Morgan Hill, CA"
2023-02-18T04:47:15.435Z,4.9,"165 km ENE of Amahai, Indonesia"
2023-02-18T04:30:05.556Z,4.3,"53 km NNW of Atka, Alaska"
2023-02-18T04:29:03.778Z,2.5,"24 km SSE of Atka, Alaska"
2023-02-18T04:25:04.396Z,1.3,"39 km S of Cantwell, Alaska"
2023-02-18T04:16:57.390Z,1.04,"10km NW of The Geysers, CA"
2023-02-18T04:15:12.654Z,1.6,"47 km W of Happy Valley, Alaska"
2023-02-18T04:10:09.518Z,4.2,"Izu Islands, Japan region"
2023-02-18T04:04:06.333Z,1.2,"20 km SW of Susitna, Alaska"
2023-02-18T03:58:09.725Z,1.9,"56 km S of Whites City, New Mexico"
2023-02-18T03:56:34.217Z,1.2,"130 km SSE of McCarthy, Alaska"
2023-02-18T03:56:25.597Z,1.5,"22 km ESE of Kasilof, Alaska"
2023-02-18T03:50:38.170Z,1.29,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-18T03:49:16.313Z,1.2,"128 km SSE of McCarthy, Alaska"
2023-02-18T03:39:04.070Z,1.4,"30 km WNW of Chenega, Alaska"
2023-02-18T03:28:30.560Z,1.84,Utah
2023-02-18T03:23:15.990Z,1.18,"93 km W of Adak, Alaska"
2023-02-18T03:23:12.875Z,1.4,"68 km ESE of Denali Park, Alaska"
2023-02-18T03:21:09.730Z,2.83,"3 km ENE of Lluveras, Puerto Rico"
2023-02-18T03:16:38.911Z,4.9,Tonga region
2023-02-18T03:14:14.472Z,2.2,"111 km E of Chignik, Alaska"
2023-02-18T03:13:11.910Z,1.2,"8 km WSW of Houston, Alaska"
2023-02-18T03:10:44.890Z,0.81,"33 km E of Port Heiden, Alaska"
2023-02-18T03:09:03.180Z,1.71,"13km WNW of Malibu, CA"
2023-02-18T03:08:14.670Z,0.87,"91 km W of Adak, Alaska"
2023-02-18T03:08:05.030Z,1.03,"91 km W of Adak, Alaska"
2023-02-18T03:01:02.520Z,2.4,"15 km NNW of Karluk, Alaska"
2023-02-18T02:57:19.508Z,1.1,"61 km SSW of Alcan Border, Alaska"
2023-02-18T02:56:27.497Z,1.8,"85 km NW of Karluk, Alaska"
2023-02-18T02:56:00.827Z,1.1,"121 km SSE of McCarthy, Alaska"
2023-02-18T02:52:35.500Z,0.42,"8km WNW of Cobb, CA"
2023-02-18T02:51:41.372Z,1.6,"87 km NNW of Karluk, Alaska"
2023-02-18T02:48:07.030Z,1.67,"93 km W of Adak, Alaska"
2023-02-18T02:47:33.310Z,1.54,"4 km SSW of Snoqualmie, Washington"
2023-02-18T02:41:46.250Z,1.35,"93 km W of Adak, Alaska"
2023-02-18T02:36:08.701Z,1.2,"55 km NNW of Petersville, Alaska"
2023-02-18T02:35:20.340Z,2.9,"27km N of Searles Valley, CA"
2023-02-18T02:30:45.853Z,2,"93 km W of Adak, Alaska"
2023-02-18T02:26:26.980Z,2.86,"10 km ENE of Pāhala, Hawaii"
2023-02-18T02:21:31.625Z,1.4,"21 km S of Skwentna, Alaska"
2023-02-18T02:08:51.480Z,0.48,"94 km W of Adak, Alaska"
2023-02-18T02:07:19.277Z,4.9,"108 km SW of Isangel, Vanuatu"
2023-02-18T02:05:47.231Z,1.3,"61 km NW of Stevens Village, Alaska"
2023-02-18T02:04:55.650Z,0.59,"95 km W of Adak, Alaska"
2023-02-18T02:01:37.870Z,0.44,"3km W of Anderson Springs, CA"
2023-02-18T02:01:31.070Z,0.37,"3km W of Anderson Springs, CA"
2023-02-18T01:57:02.644Z,4.2,Fiji region
2023-02-18T01:56:15.090Z,0.62,Idaho-Montana border region
2023-02-18T01:38:54.530Z,1.9,"62 km SE of Akutan, Alaska"
2023-02-18T01:37:16.070Z,1.27,"18km WSW of Ludlow, CA"
2023-02-18T01:36:35.529Z,1.5,"75 km W of Salamatof, Alaska"
2023-02-18T01:33:52.770Z,0.87,"88 km W of Adak, Alaska"
2023-02-18T01:31:56.263Z,1.5,"17 km ESE of Kasilof, Alaska"
2023-02-18T01:27:47.772Z,1.6,"89 km NW of Yakutat, Alaska"
2023-02-18T01:25:53.080Z,1.54,"9km SSE of Mammoth Lakes, CA"
2023-02-18T01:17:34.920Z,1.9,"46 km NW of Toyah, Texas"
2023-02-18T01:16:15.724Z,0.9,"28 km S of South Van Horn, Alaska"
2023-02-18T01:12:27.394Z,1.2,"30 km NE of Girdwood, Alaska"
2023-02-18T01:05:19.900Z,0.74,"8km SE of Valle Vista, CA"
2023-02-18T01:05:03.540Z,0.57,"7km WNW of The Geysers, CA"
2023-02-18T00:59:11.015Z,3.3,"16 km WNW of Petersville, Alaska"
2023-02-18T00:46:48.342Z,3.7,"52 km WNW of Ninilchik, Alaska"
2023-02-18T00:43:42.390Z,0.26,"3km SE of The Geysers, CA"
2023-02-18T00:42:27.970Z,2.41,"7 km WNW of Jefferson, South Carolina"
2023-02-18T00:37:50.070Z,0.39,"7km W of Cobb, CA"
2023-02-18T00:36:04.370Z,0.34,"3km SE of The Geysers, CA"
2023-02-18T00:30:23.646Z,1.5,"11 km ENE of Fox, Alaska"
2023-02-18T00:28:38.890Z,0.54,"3km WSW of Cobb, CA"
2023-02-18T00:23:59.193Z,2,"33 km E of Port Heiden, Alaska"
2023-02-18T00:22:59.210Z,1.14,"91 km W of Adak, Alaska"
2023-02-18T00:22:58.901Z,1.6,"7 km WSW of Girdwood, Alaska"
2023-02-18T00:10:16.651Z,2.9,"49 km E of Yakutat, Alaska"
2023-02-18T00:06:36.992Z,4.5,South Sandwich Islands region
2023-02-18T00:03:47.230Z,4.6,"33 km NW of Gili Air, Indonesia"
2023-02-18T00:01:58.640Z,0.03,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-17T23:56:48.966Z,0.9,"3 km SW of Healy, Alaska"
2023-02-17T23:50:02.440Z,-0.52,"85 km NW of Karluk, Alaska"
2023-02-17T23:41:12.710Z,3.2,"30 km ESE of Port Heiden, Alaska"
2023-02-17T23:40:30.570Z,0.2,Alaska Peninsula
2023-02-17T23:40:19.460Z,-0.58,"85 km NNW of Karluk, Alaska"
2023-02-17T23:35:07.959Z,3.7,"23 km W of Kaktovik, Alaska"
2023-02-17T23:25:22.387Z,1.2,"64 km NW of Petersville, Alaska"
2023-02-17T23:23:53.560Z,0.66,"8km W of Cobb, CA"
2023-02-17T23:20:30.303Z,1.5,"86 km NNW of Karluk, Alaska"
2023-02-17T23:14:05.820Z,1.15,"91 km W of Adak, Alaska"
2023-02-17T23:11:01.730Z,0.48,"2km NNE of The Geysers, CA"
2023-02-17T23:11:01.380Z,0.01,"11km WNW of Cobb, CA"
2023-02-17T23:02:45.160Z,-0.2,Alaska Peninsula
2023-02-17T22:59:07.220Z,0.01,"85 km NW of Karluk, Alaska"
2023-02-17T22:57:47.360Z,0.34,"84 km NW of Karluk, Alaska"
2023-02-17T22:54:48.355Z,4.7,"296 km SW of Waingapu, Indonesia"
2023-02-17T22:52:08.135Z,1.6,"34 km N of Skwentna, Alaska"
2023-02-17T22:51:58.240Z,1.22,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-17T22:48:06.760Z,2.45,"5 km NE of Pāhala, Hawaii"
2023-02-17T22:41:02.305Z,2.2,"42 km S of Port Graham, Alaska"
2023-02-17T22:39:29.330Z,1.48,"10 km NE of Castle Rock, Washington"
2023-02-17T22:35:10.730Z,1.12,"7km NE of Day Valley, CA"
2023-02-17T22:27:50.940Z,1.02,"8km WNW of Cobb, CA"
2023-02-17T22:27:44.860Z,0.82,"2km NNE of The Geysers, CA"
2023-02-17T22:26:12.140Z,0.78,"4km W of Cobb, CA"
2023-02-17T22:20:29.912Z,1.9,"50 km SSE of Denali National Park, Alaska"
2023-02-17T22:11:49.630Z,2.01,"10 km S of Princeton, Canada"
2023-02-17T22:11:34.880Z,1.38,"6km SW of Idyllwild, CA"
2023-02-17T22:05:47.787Z,2,"19 km SSE of Golovin, Alaska"
2023-02-17T22:02:53.910Z,0.85,"3km NW of The Geysers, CA"
2023-02-17T22:02:48.570Z,0.84,"3km NW of The Geysers, CA"
2023-02-17T22:01:59.300Z,-0.45,"84 km NNW of Karluk, Alaska"
2023-02-17T22:01:52.260Z,0.97,"15km E of Seven Trees, CA"
2023-02-17T22:01:17.590Z,1.66,"7 km SW of Corinne, Utah"
2023-02-17T22:00:52.430Z,-0.49,"85 km NNW of Karluk, Alaska"
2023-02-17T21:54:20.658Z,1.3,"85 km NNW of Aleneva, Alaska"
2023-02-17T21:54:06.850Z,0.77,"91 km W of Adak, Alaska"
2023-02-17T21:54:05.740Z,2.61,Ohia-Kentucky-West Virginia border region
2023-02-17T21:48:30.449Z,1.4,"10 km E of Healy, Alaska"
2023-02-17T21:30:56.720Z,0.55,"7km NW of The Geysers, CA"
2023-02-17T21:29:52.822Z,4,"100 km E of Petropavlovsk-Kamchatsky, Russia"
2023-02-17T21:29:06.237Z,2.1,"7 km WNW of Point Possession, Alaska"
2023-02-17T21:28:55.390Z,0.63,"Mount Rainier area, Washington"
2023-02-17T21:27:59.210Z,1.03,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-17T21:19:31.510Z,2.77,"4 km S of Pāhala, Hawaii"
2023-02-17T21:13:28.320Z,0.84,"90 km W of Adak, Alaska"
2023-02-17T21:13:17.644Z,2.9,"72 km ENE of Adak, Alaska"
2023-02-17T21:05:37.770Z,1.11,"19km ESE of Little Lake, CA"
2023-02-17T21:02:38.530Z,0.83,"91 km W of Adak, Alaska"
2023-02-17T20:57:28.530Z,1.31,"87 km W of Adak, Alaska"
2023-02-17T20:53:05.787Z,2.6,"7 km ENE of Konya, Turkey"
2023-02-17T20:47:36.000Z,0.8,"19 km NNW of Pleasant Valley, Alaska"
2023-02-17T20:46:35.240Z,1.15,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-17T20:45:57.679Z,3.11,"6 km ENE of Fairmont, Oklahoma"
2023-02-17T20:45:28.510Z,1.11,"88 km W of Adak, Alaska"
2023-02-17T20:44:46.560Z,0.92,"90 km W of Adak, Alaska"
2023-02-17T20:43:23.700Z,1.42,"87 km W of Adak, Alaska"
2023-02-17T20:40:28.500Z,1.48,"1 km E of Kapowsin, Washington"
2023-02-17T20:39:42.510Z,1.49,"13km NNE of Coso Junction, CA"
2023-02-17T20:39:03.452Z,1.7,"68 km N of Chase, Alaska"
2023-02-17T20:38:09.600Z,1.97,"13km NNE of Coso Junction, CA"
2023-02-17T20:38:04.820Z,1.25,"92 km W of Adak, Alaska"
2023-02-17T20:37:54.360Z,1.45,"91 km W of Adak, Alaska"
2023-02-17T20:35:48.458Z,1.9,"0 km NNW of Cayce, South Carolina"
2023-02-17T20:30:56.690Z,1.12,"88 km W of Adak, Alaska"
2023-02-17T20:30:17.480Z,0.97,"10km SSW of Idyllwild, CA"
2023-02-17T20:30:06.230Z,1.17,"11km SSW of Idyllwild, CA"
2023-02-17T20:29:12.770Z,1.3,"7km WNW of The Geysers, CA"
2023-02-17T20:29:00.640Z,1.1,"88 km W of Adak, Alaska"
2023-02-17T20:27:07.770Z,1.01,"4km NNW of The Geysers, CA"
2023-02-17T20:25:03.370Z,1.39,"6 km SSW of Hennessey, Oklahoma"
2023-02-17T20:24:10.060Z,0.7,"35 km ESE of Alamo, Nevada"
2023-02-17T20:23:05.165Z,3.1,"17 km NW of Nelson Lagoon, Alaska"
2023-02-17T20:22:57.958Z,1.6,Central Alaska
2023-02-17T20:22:11.280Z,1.38,"86 km W of Adak, Alaska"
2023-02-17T20:17:37.280Z,0.67,"91 km W of Adak, Alaska"
2023-02-17T20:12:52.800Z,0.57,"7km NW of The Geysers, CA"
2023-02-17T20:11:20.828Z,1.6,"12 km WSW of Happy Valley, Alaska"
2023-02-17T20:10:45.530Z,1.67,"6km NW of The Geysers, CA"
2023-02-17T20:10:11.330Z,0.64,"3km NNE of The Geysers, CA"
2023-02-17T20:03:20.140Z,2.68,"4 km SSW of Pāhala, Hawaii"
2023-02-17T20:02:03.978Z,1.8,"89 km W of Adak, Alaska"
2023-02-17T19:50:22.310Z,1.44,"4km SE of Home Gardens, CA"
2023-02-17T19:44:09.815Z,2,"120 km WSW of Adak, Alaska"
2023-02-17T19:38:24.030Z,1.23,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-17T19:36:32.118Z,2.1,western Texas
2023-02-17T19:29:52.933Z,1.5,"32 km WNW of Happy Valley, Alaska"
2023-02-17T19:29:06.620Z,-0.03,"86 km NNW of Karluk, Alaska"
2023-02-17T19:12:32.006Z,1.4,"19 km WNW of Clam Gulch, Alaska"
2023-02-17T19:10:38.646Z,4.2,"6 km NW of Çelikhan, Turkey"
2023-02-17T19:10:35.131Z,1.6,"12 km SW of Akutan, Alaska"
2023-02-17T19:09:23.225Z,1.3,Southern Alaska
2023-02-17T19:04:03.340Z,1.58,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-17T18:59:30.310Z,1.8,"91 km W of Adak, Alaska"
2023-02-17T18:55:24.090Z,-0.85,"64 km ENE of Pedro Bay, Alaska"
2023-02-17T18:51:30.620Z,0.83,"7km W of Cobb, CA"
2023-02-17T18:50:52.680Z,1.07,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-17T18:44:07.360Z,0.08,"Mount St. Helens area, Washington"
2023-02-17T18:42:57.700Z,0.7,"10km NW of The Geysers, CA"
2023-02-17T18:42:42.334Z,2,"26 km SE of Whittier, Alaska"
2023-02-17T18:35:56.040Z,-0.54,"64 km ENE of Pedro Bay, Alaska"
2023-02-17T18:35:16.700Z,1.49,"7km NW of The Geysers, CA"
2023-02-17T18:28:25.519Z,4.7,"210 km NE of Lospalos, Timor Leste"
2023-02-17T18:28:15.790Z,1.05,"3km N of The Geysers, CA"
2023-02-17T18:27:38.571Z,1.2,"33 km E of Denali Park, Alaska"
2023-02-17T18:27:26.758Z,1.1,"66 km WSW of Cantwell, Alaska"
2023-02-17T18:15:45.266Z,1.8,"46 km NW of Toyah, Texas"
2023-02-17T18:06:12.940Z,0.54,Alaska Peninsula
2023-02-17T18:03:59.820Z,1.79,"2 km SSW of Hulbert, Oklahoma"
2023-02-17T18:01:58.170Z,0.8,"7 km N of West Yellowstone, Montana"
2023-02-17T18:00:37.408Z,1.7,"24 km SE of Point Possession, Alaska"
2023-02-17T17:56:15.210Z,0.83,"7 km ESE of Hebgen Lake Estates, Montana"
2023-02-17T17:49:22.200Z,2.18000007,"5 km E of Pāhala, Hawaii"
2023-02-17T17:45:56.231Z,1.8,"90 km W of Adak, Alaska"
2023-02-17T17:44:30.460Z,0.71,"8km W of Cobb, CA"
2023-02-17T17:43:53.310Z,1.33,"8km W of Cobb, CA"
2023-02-17T17:41:34.990Z,0.97,"21 km ESE of Three Rivers, Oregon"
2023-02-17T17:37:54.560Z,1.07,"91 km W of Adak, Alaska"
